comment,date,netvalue,totvalue
0,"{""feeinfo"": [""\u5c0f\u4e8e7\u5929"", ""1.50%"", ""\u5927\u4e8e\u7b49\u4e8e7\u5929"", ""0.00%""], ""name"": ""\u5357\u65b9\u4e2d\u8bc1\u5168\u6307\u8bc1\u5238\u516c\u53f8ETF\u8054\u63a5C"", ""rate"": 0.0, ""segment"": [[0, 7], [7]]}",0.0,0.0
0,2017-03-08 00:00:00,1.0,1.0
0,2017-03-10 00:00:00,1.0001,1.0001
0,2017-03-17 00:00:00,1.0004,1.0004
0,2017-03-24 00:00:00,1.0008,1.0008
0,2017-03-30 00:00:00,1.0012,1.0012
0,2017-03-31 00:00:00,1.0012,1.0012
0,2017-04-05 00:00:00,1.0037,1.0037
0,2017-04-06 00:00:00,1.0016,1.0016
0,2017-04-07 00:00:00,1.0038,1.0038
0,2017-04-10 00:00:00,0.9957,0.9957
0,2017-04-11 00:00:00,0.9983,0.9983
0,2017-04-12 00:00:00,1.0034,1.0034
0,2017-04-13 00:00:00,0.9987,0.9987
0,2017-04-14 00:00:00,0.9903,0.9903
0,2017-04-17 00:00:00,0.9904,0.9904
0,2017-04-18 00:00:00,0.9787,0.9787
0,2017-04-19 00:00:00,0.9755,0.9755
0,2017-04-20 00:00:00,0.9728,0.9728
0,2017-04-21 00:00:00,0.9793,0.9793
0,2017-04-24 00:00:00,0.9793,0.9793
0,2017-04-25 00:00:00,0.9716,0.9716
0,2017-04-26 00:00:00,0.9741,0.9741
0,2017-04-27 00:00:00,0.9743,0.9743
0,2017-04-28 00:00:00,0.9752,0.9752
0,2017-05-02 00:00:00,0.9666,0.9666
0,2017-05-03 00:00:00,0.9619,0.9619
0,2017-05-04 00:00:00,0.9555,0.9555
0,2017-05-05 00:00:00,0.9418,0.9418
0,2017-05-08 00:00:00,0.9395,0.9395
0,2017-05-09 00:00:00,0.9361,0.9361
0,2017-05-10 00:00:00,0.9293,0.9293
0,2017-05-11 00:00:00,0.9321,0.9321
0,2017-05-12 00:00:00,0.9382,0.9382
0,2017-05-15 00:00:00,0.9438,0.9438
0,2017-05-16 00:00:00,0.9473,0.9473
0,2017-05-17 00:00:00,0.9463,0.9463
0,2017-05-18 00:00:00,0.9358,0.9358
0,2017-05-19 00:00:00,0.9339,0.9339
0,2017-05-22 00:00:00,0.924,0.924
0,2017-05-23 00:00:00,0.9261,0.9261
0,2017-05-24 00:00:00,0.9301,0.9301
0,2017-05-25 00:00:00,0.9628,0.9628
0,2017-05-26 00:00:00,0.9613,0.9613
0,2017-05-31 00:00:00,0.9681,0.9681
0,2017-06-01 00:00:00,0.9641,0.9641
0,2017-06-02 00:00:00,0.9616,0.9616
0,2017-06-05 00:00:00,0.9586,0.9586
0,2017-06-06 00:00:00,0.9604,0.9604
0,2017-06-07 00:00:00,0.9686,0.9686
0,2017-06-08 00:00:00,0.9676,0.9676
0,2017-06-09 00:00:00,0.9648,0.9648
0,2017-06-12 00:00:00,0.9544,0.9544
0,2017-06-13 00:00:00,0.9589,0.9589
0,2017-06-14 00:00:00,0.9594,0.9594
0,2017-06-15 00:00:00,0.9689,0.9689
0,2017-06-16 00:00:00,0.9656,0.9656
0,2017-06-19 00:00:00,0.9836,0.9836
0,2017-06-20 00:00:00,0.9827,0.9827
0,2017-06-21 00:00:00,0.9824,0.9824
0,2017-06-22 00:00:00,0.9831,0.9831
0,2017-06-23 00:00:00,0.9803,0.9803
0,2017-06-26 00:00:00,0.9907,0.9907
0,2017-06-27 00:00:00,0.9874,0.9874
0,2017-06-28 00:00:00,0.9842,0.9842
0,2017-06-29 00:00:00,0.9834,0.9834
0,2017-06-30 00:00:00,0.983,0.983
0,2017-07-03 00:00:00,0.9794,0.9794
0,2017-07-04 00:00:00,0.9724,0.9724
0,2017-07-05 00:00:00,0.9782,0.9782
0,2017-07-06 00:00:00,0.9752,0.9752
0,2017-07-07 00:00:00,0.9877,0.9877
0,2017-07-10 00:00:00,0.9951,0.9951
0,2017-07-11 00:00:00,0.9969,0.9969
0,2017-07-12 00:00:00,0.9934,0.9934
0,2017-07-13 00:00:00,1.0115,1.0115
0,2017-07-14 00:00:00,1.0103,1.0103
0,2017-07-17 00:00:00,0.9825,0.9825
0,2017-07-18 00:00:00,0.9764,0.9764
0,2017-07-19 00:00:00,1.0353,1.0353
0,2017-07-20 00:00:00,1.0316,1.0316
0,2017-07-21 00:00:00,1.0218,1.0218
0,2017-07-24 00:00:00,1.0231,1.0231
0,2017-07-25 00:00:00,1.0126,1.0126
0,2017-07-26 00:00:00,1.0195,1.0195
0,2017-07-27 00:00:00,1.0255,1.0255
0,2017-07-28 00:00:00,1.0172,1.0172
0,2017-07-31 00:00:00,1.0242,1.0242
0,2017-08-01 00:00:00,1.0345,1.0345
0,2017-08-02 00:00:00,1.0431,1.0431
0,2017-08-03 00:00:00,1.0367,1.0367
0,2017-08-04 00:00:00,1.0386,1.0386
0,2017-08-07 00:00:00,1.0278,1.0278
0,2017-08-08 00:00:00,1.0323,1.0323
0,2017-08-09 00:00:00,1.0198,1.0198
0,2017-08-10 00:00:00,1.021,1.021
0,2017-08-11 00:00:00,0.9923,0.9923
0,2017-08-14 00:00:00,1.0099,1.0099
0,2017-08-15 00:00:00,1.0055,1.0055
0,2017-08-16 00:00:00,1.0069,1.0069
0,2017-08-17 00:00:00,1.0156,1.0156
0,2017-08-18 00:00:00,1.0053,1.0053
0,2017-08-21 00:00:00,1.0114,1.0114
0,2017-08-22 00:00:00,1.0093,1.0093
0,2017-08-23 00:00:00,1.0185,1.0185
0,2017-08-24 00:00:00,1.0026,1.0026
0,2017-08-25 00:00:00,1.028,1.028
0,2017-08-28 00:00:00,1.0863,1.0863
0,2017-08-29 00:00:00,1.0748,1.0748
0,2017-08-30 00:00:00,1.0761,1.0761
0,2017-08-31 00:00:00,1.0874,1.0874
0,2017-09-01 00:00:00,1.0931,1.0931
0,2017-09-04 00:00:00,1.0899,1.0899
0,2017-09-05 00:00:00,1.0863,1.0863
0,2017-09-06 00:00:00,1.0834,1.0834
0,2017-09-07 00:00:00,1.0714,1.0714
0,2017-09-08 00:00:00,1.0674,1.0674
0,2017-09-11 00:00:00,1.0696,1.0696
0,2017-09-12 00:00:00,1.0803,1.0803
0,2017-09-13 00:00:00,1.0764,1.0764
0,2017-09-14 00:00:00,1.0733,1.0733
0,2017-09-15 00:00:00,1.076,1.076
