comment,date,netvalue,totvalue
0.0,"{""feeinfo"": [""\u5c0f\u4e8e7\u5929"", ""1.50%"", ""\u5927\u4e8e\u7b49\u4e8e7\u5929\uff0c\u5c0f\u4e8e30\u5929"", ""0.05%"", ""\u5927\u4e8e\u7b49\u4e8e30\u5929"", ""0.00%""], ""name"": ""\u534e\u6cf0\u4fdd\u5174\u5b89\u60a6\u503a\u5238A"", ""rate"": 0.08, ""segment"": [[0, 7], [7, 30], [30]]}",0.0,0.0
0.0,2019-07-11 00:00:00,1.0,1.0
0.0,2019-07-12 00:00:00,1.0001,1.0001
0.0,2019-07-19 00:00:00,1.0004,1.0004
0.0,2019-07-26 00:00:00,1.0007,1.0007
0.0,2019-08-02 00:00:00,1.0011,1.0011
0.0,2019-08-09 00:00:00,1.0015,1.0015
0.0,2019-08-12 00:00:00,1.0016,1.0016
0.0,2019-08-13 00:00:00,1.0018,1.0018
0.0,2019-08-14 00:00:00,1.0016,1.0016
0.0,2019-08-15 00:00:00,1.0017,1.0017
0.0,2019-08-16 00:00:00,1.0014,1.0014
0.0,2019-08-19 00:00:00,1.0017,1.0017
0.0,2019-08-20 00:00:00,1.0018,1.0018
0.0,2019-08-21 00:00:00,1.0014,1.0014
0.0,2019-08-22 00:00:00,1.0014,1.0014
0.0,2019-08-23 00:00:00,1.0014,1.0014
0.0,2019-08-26 00:00:00,1.002,1.002
0.0,2019-08-27 00:00:00,1.0017,1.0017
0.0,2019-08-28 00:00:00,1.0019,1.0019
0.0,2019-08-29 00:00:00,1.0011,1.0011
0.0,2019-08-30 00:00:00,1.0005,1.0005
0.0,2019-09-02 00:00:00,1.0005,1.0005
0.0,2019-09-03 00:00:00,1.0007,1.0007
0.0,2019-09-04 00:00:00,1.0009,1.0009
0.0,2019-09-05 00:00:00,1.0015,1.0015
0.0,2019-09-06 00:00:00,1.0017,1.0017
0.0,2019-09-09 00:00:00,1.0017,1.0017
0.0,2019-09-10 00:00:00,1.0017,1.0017
0.0,2019-09-11 00:00:00,1.0017,1.0017
0.0,2019-09-12 00:00:00,1.0015,1.0015
0.0,2019-09-16 00:00:00,1.0018,1.0018
0.0,2019-09-17 00:00:00,1.0019,1.0019
0.0,2019-09-18 00:00:00,1.0017,1.0017
0.0,2019-09-19 00:00:00,1.0017,1.0017
0.0,2019-09-20 00:00:00,1.0017,1.0017
0.0,2019-09-23 00:00:00,1.002,1.002
0.0,2019-09-24 00:00:00,1.002,1.002
0.0,2019-09-25 00:00:00,1.002,1.002
0.0,2019-09-26 00:00:00,1.002,1.002
0.0,2019-09-27 00:00:00,1.0018,1.0018
0.0,2019-09-30 00:00:00,1.0019,1.0019
0.0,2019-10-08 00:00:00,1.0028,1.0028
0.0,2019-10-09 00:00:00,1.0031,1.0031
0.0,2019-10-10 00:00:00,1.003,1.003
0.0,2019-10-11 00:00:00,1.0025,1.0025
0.0,2019-10-14 00:00:00,1.0026,1.0026
0.0,2019-10-15 00:00:00,1.0026,1.0026
0.0,2019-10-16 00:00:00,1.0027,1.0027
0.0,2019-10-17 00:00:00,1.0028,1.0028
0.0,2019-10-18 00:00:00,1.0027,1.0027
0.0,2019-10-21 00:00:00,1.0027,1.0027
0.0,2019-10-22 00:00:00,1.0026,1.0026
0.0,2019-10-23 00:00:00,1.0026,1.0026
0.0,2019-10-24 00:00:00,1.0027,1.0027
0.0,2019-10-25 00:00:00,1.0027,1.0027
0.0,2019-10-28 00:00:00,1.0028,1.0028
0.0,2019-10-29 00:00:00,1.0029,1.0029
0.0,2019-10-30 00:00:00,1.0028,1.0028
0.0,2019-10-31 00:00:00,1.0028,1.0028
0.0,2019-11-01 00:00:00,1.0029,1.0029
0.0,2019-11-04 00:00:00,1.003,1.003
0.0,2019-11-05 00:00:00,1.0031,1.0031
0.0,2019-11-06 00:00:00,1.0032,1.0032
0.0,2019-11-07 00:00:00,1.0033,1.0033
0.0,2019-11-08 00:00:00,1.0033,1.0033
0.0,2019-11-11 00:00:00,1.0036,1.0036
0.0,2019-11-12 00:00:00,1.0036,1.0036
0.0,2019-11-13 00:00:00,1.0036,1.0036
0.0,2019-11-14 00:00:00,1.0036,1.0036
0.0,2019-11-15 00:00:00,1.0037,1.0037
0.0,2019-11-18 00:00:00,1.004,1.004
0.0,2019-11-19 00:00:00,1.0042,1.0042
0.0,2019-11-20 00:00:00,1.0043,1.0043
0.0,2019-11-21 00:00:00,1.0044,1.0044
0.0,2019-11-22 00:00:00,1.0045,1.0045
0.0,2019-11-25 00:00:00,1.0046,1.0046
0.0,2019-11-26 00:00:00,1.0047,1.0047
0.0,2019-11-27 00:00:00,1.0047,1.0047
0.0,2019-11-28 00:00:00,1.0048,1.0048
0.0,2019-11-29 00:00:00,1.005,1.005
0.0,2019-12-02 00:00:00,1.005,1.005
0.0,2019-12-03 00:00:00,1.0051,1.0051
