comment,date,netvalue,totvalue
0.0,"{""feeinfo"": [""\u5c0f\u4e8e7\u5929"", ""1.50%"", ""\u5927\u4e8e\u7b49\u4e8e7\u5929\uff0c\u5c0f\u4e8e\u7b49\u4e8e29\u5929"", ""0.75%"", ""\u5927\u4e8e\u7b49\u4e8e30\u5929"", ""0.00%""], ""name"": ""\u4e2d\u94f6\u7eaf\u503a\u503a\u5238C"", ""rate"": 0.0, ""segment"": [[0, 7], [7, 30], [30]]}",0.0,0.0
0.0,2012-12-12 00:00:00,1.0,1.0
0.0,2012-12-14 00:00:00,1.0,1.0
0.0,2012-12-21 00:00:00,1.001,1.001
0.0,2012-12-28 00:00:00,1.002,1.002
0.0,2012-12-31 00:00:00,1.002,1.002
0.0,2013-01-04 00:00:00,1.002,1.002
0.0,2013-01-11 00:00:00,1.004,1.004
0.0,2013-01-14 00:00:00,1.005,1.005
0.0,2013-01-15 00:00:00,1.005,1.005
0.0,2013-01-16 00:00:00,1.005,1.005
0.0,2013-01-17 00:00:00,1.005,1.005
0.0,2013-01-18 00:00:00,1.006,1.006
0.0,2013-01-21 00:00:00,1.007,1.007
0.0,2013-01-22 00:00:00,1.007,1.007
0.0,2013-01-23 00:00:00,1.008,1.008
0.0,2013-01-24 00:00:00,1.009,1.009
0.0,2013-01-25 00:00:00,1.009,1.009
0.0,2013-01-28 00:00:00,1.009,1.009
0.0,2013-01-29 00:00:00,1.009,1.009
0.0,2013-01-30 00:00:00,1.01,1.01
0.0,2013-01-31 00:00:00,1.01,1.01
0.0,2013-02-01 00:00:00,1.01,1.01
0.0,2013-02-04 00:00:00,1.011,1.011
0.0,2013-02-05 00:00:00,1.011,1.011
0.0,2013-02-06 00:00:00,1.012,1.012
0.0,2013-02-07 00:00:00,1.012,1.012
0.0,2013-02-08 00:00:00,1.012,1.012
0.0,2013-02-18 00:00:00,1.015,1.015
0.0,2013-02-19 00:00:00,1.016,1.016
0.0,2013-02-20 00:00:00,1.016,1.016
0.0,2013-02-21 00:00:00,1.018,1.018
0.0,2013-02-22 00:00:00,1.019,1.019
0.0,2013-02-25 00:00:00,1.019,1.019
0.0,2013-02-26 00:00:00,1.019,1.019
0.0,2013-02-27 00:00:00,1.019,1.019
0.0,2013-02-28 00:00:00,1.019,1.019
0.0,2013-03-01 00:00:00,1.019,1.019
0.0,2013-03-04 00:00:00,1.02,1.02
0.0,2013-03-05 00:00:00,1.02,1.02
0.0,2013-03-06 00:00:00,1.02,1.02
0.0,2013-03-07 00:00:00,1.02,1.02
0.0,2013-03-08 00:00:00,1.021,1.021
0.0,2013-03-11 00:00:00,1.021,1.021
0.0,2013-03-12 00:00:00,1.02,1.02
0.0,2013-03-13 00:00:00,1.02,1.02
0.0,2013-03-14 00:00:00,1.02,1.02
0.0,2013-03-15 00:00:00,1.02,1.02
0.0,2013-03-18 00:00:00,1.02,1.02
0.0,2013-03-19 00:00:00,1.02,1.02
0.0,2013-03-20 00:00:00,1.02,1.02
0.0,2013-03-21 00:00:00,1.02,1.02
0.0,2013-03-22 00:00:00,1.02,1.02
0.0,2013-03-25 00:00:00,1.02,1.02
0.0,2013-03-26 00:00:00,1.02,1.02
0.0,2013-03-27 00:00:00,1.02,1.02
0.0,2013-03-28 00:00:00,1.021,1.021
0.0,2013-03-29 00:00:00,1.022,1.022
0.0,2013-04-01 00:00:00,1.024,1.024
0.0,2013-04-02 00:00:00,1.025,1.025
0.0,2013-04-03 00:00:00,1.027,1.027
0.0,2013-04-08 00:00:00,1.029,1.029
0.0,2013-04-09 00:00:00,1.03,1.03
0.0,2013-04-10 00:00:00,1.031,1.031
0.0,2013-04-11 00:00:00,1.031,1.031
0.0,2013-04-12 00:00:00,1.032,1.032
0.0,2013-04-15 00:00:00,1.033,1.033
0.0,2013-04-16 00:00:00,1.034,1.034
0.0,2013-04-17 00:00:00,1.034,1.034
0.0,2013-04-18 00:00:00,1.033,1.033
0.0,2013-04-19 00:00:00,1.032,1.032
0.0,2013-04-22 00:00:00,1.029,1.029
0.0,2013-04-23 00:00:00,1.029,1.029
0.0,2013-04-24 00:00:00,1.029,1.029
0.0,2013-04-25 00:00:00,1.03,1.03
0.0,2013-04-26 00:00:00,1.031,1.031
0.0,2013-05-02 00:00:00,1.032,1.032
0.0,2013-05-03 00:00:00,1.032,1.032
0.0,2013-05-06 00:00:00,1.033,1.033
0.0,2013-05-07 00:00:00,1.034,1.034
0.0,2013-05-08 00:00:00,1.033,1.033
0.0,2013-05-09 00:00:00,1.034,1.034
0.0,2013-05-10 00:00:00,1.035,1.035
0.0,2013-05-13 00:00:00,1.036,1.036
0.0,2013-05-14 00:00:00,1.036,1.036
0.0,2013-05-15 00:00:00,1.037,1.037
0.0,2013-05-16 00:00:00,1.037,1.037
0.0,2013-05-17 00:00:00,1.037,1.037
0.0,2013-05-20 00:00:00,1.037,1.037
0.0,2013-05-21 00:00:00,1.037,1.037
0.0,2013-05-22 00:00:00,1.037,1.037
0.0,2013-05-23 00:00:00,1.038,1.038
0.0,2013-05-24 00:00:00,1.038,1.038
0.0,2013-05-27 00:00:00,1.039,1.039
0.0,2013-05-28 00:00:00,1.039,1.039
0.0,2013-05-29 00:00:00,1.039,1.039
0.0,2013-05-30 00:00:00,1.039,1.039
0.0,2013-05-31 00:00:00,1.04,1.04
0.0,2013-06-03 00:00:00,1.04,1.04
0.0,2013-06-04 00:00:00,1.04,1.04
0.0,2013-06-05 00:00:00,1.04,1.04
0.0,2013-06-06 00:00:00,1.039,1.039
0.0,2013-06-07 00:00:00,1.039,1.039
0.0,2013-06-13 00:00:00,1.038,1.038
0.0,2013-06-14 00:00:00,1.037,1.037
0.0,2013-06-17 00:00:00,1.036,1.036
0.0,2013-06-18 00:00:00,1.036,1.036
0.0,2013-06-19 00:00:00,1.033,1.033
0.0,2013-06-20 00:00:00,1.028,1.028
0.0,2013-06-21 00:00:00,1.027,1.027
0.0,2013-06-24 00:00:00,1.024,1.024
0.0,2013-06-25 00:00:00,1.024,1.024
0.0,2013-06-26 00:00:00,1.029,1.029
0.0,2013-06-27 00:00:00,1.031,1.031
0.0,2013-06-28 00:00:00,1.033,1.033
0.0,2013-07-01 00:00:00,1.033,1.033
0.0,2013-07-02 00:00:00,1.036,1.036
0.0,2013-07-03 00:00:00,1.037,1.037
0.0,2013-07-04 00:00:00,1.038,1.038
0.0,2013-07-05 00:00:00,1.038,1.038
0.0,2013-07-08 00:00:00,1.039,1.039
0.0,2013-07-09 00:00:00,1.039,1.039
0.0,2013-07-10 00:00:00,1.038,1.038
0.0,2013-07-11 00:00:00,1.038,1.038
0.0,2013-07-12 00:00:00,1.037,1.037
0.0,2013-07-15 00:00:00,1.036,1.036
0.0,2013-07-16 00:00:00,1.036,1.036
0.0,2013-07-17 00:00:00,1.035,1.035
0.0,2013-07-18 00:00:00,1.034,1.034
0.0,2013-07-19 00:00:00,1.033,1.033
0.0,2013-07-22 00:00:00,1.031,1.031
0.0,2013-07-23 00:00:00,1.029,1.029
0.0,2013-07-24 00:00:00,1.027,1.027
0.0,2013-07-25 00:00:00,1.027,1.027
0.0,2013-07-26 00:00:00,1.027,1.027
0.0,2013-07-29 00:00:00,1.027,1.027
0.0,2013-07-30 00:00:00,1.026,1.026
0.0,2013-07-31 00:00:00,1.026,1.026
0.0,2013-08-01 00:00:00,1.028,1.028
0.0,2013-08-02 00:00:00,1.03,1.03
0.0,2013-08-05 00:00:00,1.03,1.03
0.0,2013-08-06 00:00:00,1.029,1.029
0.0,2013-08-07 00:00:00,1.029,1.029
0.0,2013-08-08 00:00:00,1.027,1.027
0.0,2013-08-09 00:00:00,1.026,1.026
0.0,2013-08-12 00:00:00,1.026,1.026
0.0,2013-08-13 00:00:00,1.023,1.023
0.0,2013-08-14 00:00:00,1.021,1.021
0.0,2013-08-15 00:00:00,1.017,1.017
0.0,2013-08-16 00:00:00,1.017,1.017
0.0,2013-08-19 00:00:00,1.017,1.017
0.0,2013-08-20 00:00:00,1.015,1.015
0.0,2013-08-21 00:00:00,1.015,1.015
0.0,2013-08-22 00:00:00,1.016,1.016
0.0,2013-08-23 00:00:00,1.017,1.017
0.0,2013-08-26 00:00:00,1.018,1.018
0.0,2013-08-27 00:00:00,1.018,1.018
0.0,2013-08-28 00:00:00,1.02,1.02
0.0,2013-08-29 00:00:00,1.02,1.02
0.0,2013-08-30 00:00:00,1.021,1.021
0.0,2013-09-02 00:00:00,1.022,1.022
0.0,2013-09-03 00:00:00,1.022,1.022
0.0,2013-09-04 00:00:00,1.022,1.022
0.0,2013-09-05 00:00:00,1.023,1.023
0.0,2013-09-06 00:00:00,1.023,1.023
0.0,2013-09-09 00:00:00,1.024,1.024
0.0,2013-09-10 00:00:00,1.025,1.025
0.0,2013-09-11 00:00:00,1.025,1.025
0.0,2013-09-12 00:00:00,1.025,1.025
0.0,2013-09-13 00:00:00,1.025,1.025
0.0,2013-09-16 00:00:00,1.024,1.024
0.0,2013-09-17 00:00:00,1.024,1.024
0.0,2013-09-18 00:00:00,1.024,1.024
0.0,2013-09-23 00:00:00,1.025,1.025
0.0,2013-09-24 00:00:00,1.024,1.024
0.0,2013-09-25 00:00:00,1.024,1.024
0.0,2013-09-26 00:00:00,1.024,1.024
0.0,2013-09-27 00:00:00,1.024,1.024
0.0,2013-09-30 00:00:00,1.024,1.024
0.0,2013-10-08 00:00:00,1.025,1.025
0.0,2013-10-09 00:00:00,1.025,1.025
0.0,2013-10-10 00:00:00,1.025,1.025
0.0,2013-10-11 00:00:00,1.025,1.025
0.0,2013-10-14 00:00:00,1.026,1.026
0.0,2013-10-15 00:00:00,1.025,1.025
0.0,2013-10-16 00:00:00,1.025,1.025
0.0,2013-10-17 00:00:00,1.025,1.025
0.0,2013-10-18 00:00:00,1.025,1.025
0.0,2013-10-21 00:00:00,1.024,1.024
0.0,2013-10-22 00:00:00,1.024,1.024
0.0,2013-10-23 00:00:00,1.023,1.023
0.0,2013-10-24 00:00:00,1.021,1.021
0.0,2013-10-25 00:00:00,1.02,1.02
0.0,2013-10-28 00:00:00,1.018,1.018
0.0,2013-10-29 00:00:00,1.018,1.018
0.0,2013-10-30 00:00:00,1.017,1.017
0.0,2013-10-31 00:00:00,1.016,1.016
0.0,2013-11-01 00:00:00,1.017,1.017
0.0,2013-11-04 00:00:00,1.017,1.017
0.0,2013-11-05 00:00:00,1.017,1.017
0.0,2013-11-06 00:00:00,1.015,1.015
0.0,2013-11-07 00:00:00,1.016,1.016
0.0,2013-11-08 00:00:00,1.014,1.014
0.0,2013-11-11 00:00:00,1.012,1.012
0.0,2013-11-12 00:00:00,1.011,1.011
0.0,2013-11-13 00:00:00,1.008,1.008
0.0,2013-11-14 00:00:00,1.005,1.005
0.0,2013-11-15 00:00:00,1.002,1.002
0.0,2013-11-18 00:00:00,0.994,0.994
0.0,2013-11-19 00:00:00,0.991,0.991
0.0,2013-11-20 00:00:00,0.989,0.989
0.0,2013-11-21 00:00:00,0.989,0.989
0.0,2013-11-22 00:00:00,0.99,0.99
0.0,2013-11-25 00:00:00,0.99,0.99
