comment,date,netvalue,totvalue
0,"{""feeinfo"": [""\u5c0f\u4e8e7\u5929"", ""1.50%"", ""\u5927\u4e8e\u7b49\u4e8e7\u5929\uff0c\u5c0f\u4e8e1\u5e74"", ""0.20%"", ""\u5927\u4e8e\u7b49\u4e8e1\u5e74\uff0c\u5c0f\u4e8e2\u5e74"", ""0.05%"", ""\u5927\u4e8e\u7b49\u4e8e2\u5e74"", ""0.00%""], ""name"": ""\u56fd\u6cf0\u9ec4\u91d1ETF\u8054\u63a5A"", ""rate"": 0.07, ""segment"": [[0, 7], [7, 365], [365, 730], [730]]}",0.0,0.0
0,2016-04-13 00:00:00,1.0,1.0
0,2016-04-15 00:00:00,1.0,1.0
0,2016-04-18 00:00:00,1.0032,1.0032
0,2016-04-19 00:00:00,1.0046,1.0046
0,2016-04-20 00:00:00,1.0049,1.0049
0,2016-04-21 00:00:00,1.0071,1.0071
0,2016-04-22 00:00:00,1.0051,1.0051
0,2016-04-25 00:00:00,1.0031,1.0031
0,2016-04-26 00:00:00,1.0022,1.0022
0,2016-04-27 00:00:00,1.0063,1.0063
0,2016-04-28 00:00:00,1.0078,1.0078
0,2016-04-29 00:00:00,1.0168,1.0168
0,2016-05-03 00:00:00,1.0257,1.0257
0,2016-05-04 00:00:00,1.0204,1.0204
0,2016-05-05 00:00:00,1.0187,1.0187
0,2016-05-06 00:00:00,1.0201,1.0201
0,2016-05-09 00:00:00,1.0197,1.0197
0,2016-05-10 00:00:00,1.0148,1.0148
0,2016-05-11 00:00:00,1.0172,1.0172
0,2016-05-12 00:00:00,1.0157,1.0157
0,2016-05-13 00:00:00,1.0183,1.0183
0,2016-05-16 00:00:00,1.0228,1.0228
0,2016-05-17 00:00:00,1.0192,1.0192
0,2016-05-18 00:00:00,1.0192,1.0192
0,2016-05-19 00:00:00,1.0099,1.0099
0,2016-05-20 00:00:00,1.01,1.01
0,2016-05-23 00:00:00,1.0086,1.0086
0,2016-05-24 00:00:00,1.0035,1.0035
0,2016-05-25 00:00:00,0.9912,0.9912
0,2016-05-26 00:00:00,0.9949,0.9949
0,2016-05-27 00:00:00,0.9895,0.9895
0,2016-05-30 00:00:00,0.9799,0.9799
0,2016-05-31 00:00:00,0.9855,0.9855
0,2016-06-01 00:00:00,0.9904,0.9904
0,2016-06-02 00:00:00,0.9893,0.9893
0,2016-06-03 00:00:00,0.9872,0.9872
0,2016-06-06 00:00:00,1.0051,1.0051
0,2016-06-07 00:00:00,1.0066,1.0066
0,2016-06-08 00:00:00,1.0143,1.0143
0,2016-06-13 00:00:00,1.0377,1.0377
0,2016-06-14 00:00:00,1.0368,1.0368
0,2016-06-15 00:00:00,1.0414,1.0414
0,2016-06-16 00:00:00,1.0591,1.0591
0,2016-06-17 00:00:00,1.041,1.041
0,2016-06-20 00:00:00,1.0384,1.0384
0,2016-06-21 00:00:00,1.0372,1.0372
0,2016-06-22 00:00:00,1.0261,1.0261
0,2016-06-23 00:00:00,1.0273,1.0273
0,2016-06-24 00:00:00,1.0734,1.0734
0,2016-06-27 00:00:00,1.0781,1.0781
0,2016-06-28 00:00:00,1.0744,1.0744
0,2016-06-29 00:00:00,1.0786,1.0786
0,2016-06-30 00:00:00,1.0748,1.0748
0,2016-07-01 00:00:00,1.086,1.086
0,2016-07-04 00:00:00,1.0992,1.0992
0,2016-07-05 00:00:00,1.0954,1.0954
0,2016-07-06 00:00:00,1.1131,1.1131
