comment,date,netvalue,totvalue
0,"{""feeinfo"": [""\u5c0f\u4e8e7\u5929"", ""1.50%"", ""\u5927\u4e8e\u7b49\u4e8e7\u5929\uff0c\u5c0f\u4e8e30\u5929"", ""0.10%"", ""\u5927\u4e8e\u7b49\u4e8e30\u5929"", ""0.00%""], ""name"": ""\u56fd\u6cf0\u9ec4\u91d1ETF\u8054\u63a5C"", ""rate"": 0.0, ""segment"": [[0, 7], [7, 30], [30]]}",0.0,0.0
0,2017-05-02 00:00:00,1.0725,1.0725
0,2017-05-03 00:00:00,1.0705,1.0705
0,2017-05-04 00:00:00,1.0555,1.0555
0,2017-05-05 00:00:00,1.0543,1.0543
0,2017-05-08 00:00:00,1.0529,1.0529
0,2017-05-09 00:00:00,1.0518,1.0518
0,2017-05-10 00:00:00,1.047,1.047
0,2017-05-11 00:00:00,1.0488,1.0488
0,2017-05-12 00:00:00,1.0533,1.0533
0,2017-05-15 00:00:00,1.056,1.056
0,2017-05-16 00:00:00,1.0575,1.0575
0,2017-05-17 00:00:00,1.0607,1.0607
0,2017-05-18 00:00:00,1.0687,1.0687
0,2017-05-19 00:00:00,1.0666,1.0666
0,2017-05-22 00:00:00,1.0692,1.0692
0,2017-05-23 00:00:00,1.0742,1.0742
0,2017-05-24 00:00:00,1.0664,1.0664
0,2017-05-25 00:00:00,1.0709,1.0709
0,2017-05-26 00:00:00,1.073,1.073
0,2017-05-31 00:00:00,1.0682,1.0682
0,2017-06-01 00:00:00,1.0681,1.0681
0,2017-06-02 00:00:00,1.0651,1.0651
0,2017-06-05 00:00:00,1.0784,1.0784
0,2017-06-06 00:00:00,1.0832,1.0832
0,2017-06-07 00:00:00,1.0852,1.0852
0,2017-06-08 00:00:00,1.0814,1.0814
0,2017-06-09 00:00:00,1.0707,1.0707
0,2017-06-12 00:00:00,1.0675,1.0675
0,2017-06-13 00:00:00,1.0656,1.0656
0,2017-06-14 00:00:00,1.069,1.069
0,2017-06-15 00:00:00,1.0625,1.0625
0,2017-06-16 00:00:00,1.0604,1.0604
0,2017-06-19 00:00:00,1.058,1.058
0,2017-06-20 00:00:00,1.0571,1.0571
0,2017-06-21 00:00:00,1.0563,1.0563
0,2017-06-22 00:00:00,1.0624,1.0624
0,2017-06-23 00:00:00,1.0634,1.0634
0,2017-06-26 00:00:00,1.0638,1.0638
0,2017-06-27 00:00:00,1.0589,1.0589
0,2017-06-28 00:00:00,1.0567,1.0567
0,2017-06-29 00:00:00,1.0534,1.0534
0,2017-06-30 00:00:00,1.0464,1.0464
0,2017-07-03 00:00:00,1.0417,1.0417
0,2017-07-04 00:00:00,1.0365,1.0365
0,2017-07-05 00:00:00,1.0352,1.0352
0,2017-07-06 00:00:00,1.0355,1.0355
0,2017-07-07 00:00:00,1.0343,1.0343
0,2017-07-10 00:00:00,1.0198,1.0198
0,2017-07-11 00:00:00,1.0262,1.0262
0,2017-07-12 00:00:00,1.031,1.031
0,2017-07-13 00:00:00,1.0317,1.0317
0,2017-07-14 00:00:00,1.027,1.027
0,2017-07-17 00:00:00,1.0362,1.0362
0,2017-07-18 00:00:00,1.0382,1.0382
0,2017-07-19 00:00:00,1.04,1.04
0,2017-07-20 00:00:00,1.0398,1.0398
0,2017-07-21 00:00:00,1.0466,1.0466
0,2017-07-24 00:00:00,1.0488,1.0488
0,2017-07-25 00:00:00,1.0489,1.0489
0,2017-07-26 00:00:00,1.0433,1.0433
0,2017-07-27 00:00:00,1.0516,1.0516
0,2017-07-28 00:00:00,1.0505,1.0505
0,2017-07-31 00:00:00,1.0534,1.0534
0,2017-08-01 00:00:00,1.0541,1.0541
0,2017-08-02 00:00:00,1.0523,1.0523
0,2017-08-03 00:00:00,1.0472,1.0472
0,2017-08-04 00:00:00,1.054,1.054
0,2017-08-07 00:00:00,1.0472,1.0472
0,2017-08-08 00:00:00,1.0459,1.0459
0,2017-08-09 00:00:00,1.0499,1.0499
0,2017-08-10 00:00:00,1.0542,1.0542
0,2017-08-11 00:00:00,1.0595,1.0595
0,2017-08-14 00:00:00,1.059,1.059
0,2017-08-15 00:00:00,1.0522,1.0522
0,2017-08-16 00:00:00,1.0514,1.0514
0,2017-08-17 00:00:00,1.0606,1.0606
0,2017-08-18 00:00:00,1.066,1.066
0,2017-08-21 00:00:00,1.0624,1.0624
0,2017-08-22 00:00:00,1.0594,1.0594
0,2017-08-23 00:00:00,1.0606,1.0606
0,2017-08-24 00:00:00,1.0609,1.0609
0,2017-08-25 00:00:00,1.0598,1.0598
0,2017-08-28 00:00:00,1.0647,1.0647
0,2017-08-29 00:00:00,1.0755,1.0755
0,2017-08-30 00:00:00,1.0642,1.0642
0,2017-08-31 00:00:00,1.0638,1.0638
0,2017-09-01 00:00:00,1.0697,1.0697
0,2017-09-04 00:00:00,1.0788,1.0788
0,2017-09-05 00:00:00,1.0758,1.0758
0,2017-09-06 00:00:00,1.0802,1.0802
0,2017-09-07 00:00:00,1.0763,1.0763
0,2017-09-08 00:00:00,1.0776,1.0776
0,2017-09-11 00:00:00,1.0765,1.0765
0,2017-09-12 00:00:00,1.072,1.072
0,2017-09-13 00:00:00,1.075,1.075
0,2017-09-14 00:00:00,1.0718,1.0718
0,2017-09-15 00:00:00,1.0733,1.0733
0,2017-09-18 00:00:00,1.0686,1.0686
0,2017-09-19 00:00:00,1.0676,1.0676
0,2017-09-20 00:00:00,1.0685,1.0685
0,2017-09-21 00:00:00,1.0597,1.0597
0,2017-09-22 00:00:00,1.0628,1.0628
0,2017-09-25 00:00:00,1.0599,1.0599
0,2017-09-26 00:00:00,1.0727,1.0727
0,2017-09-27 00:00:00,1.064,1.064
0,2017-09-28 00:00:00,1.0605,1.0605
0,2017-09-29 00:00:00,1.0634,1.0634
0,2017-10-09 00:00:00,1.0593,1.0593
0,2017-10-10 00:00:00,1.059,1.059
0,2017-10-11 00:00:00,1.055,1.055
0,2017-10-12 00:00:00,1.0592,1.0592
0,2017-10-13 00:00:00,1.0601,1.0601
0,2017-10-16 00:00:00,1.0634,1.0634
0,2017-10-17 00:00:00,1.0602,1.0602
0,2017-10-18 00:00:00,1.0569,1.0569
0,2017-10-19 00:00:00,1.054,1.054
0,2017-10-20 00:00:00,1.0537,1.0537
0,2017-10-23 00:00:00,1.051,1.051
0,2017-10-24 00:00:00,1.0544,1.0544
0,2017-10-25 00:00:00,1.0502,1.0502
0,2017-10-26 00:00:00,1.0525,1.0525
0,2017-10-27 00:00:00,1.0468,1.0468
0,2017-10-30 00:00:00,1.0467,1.0467
0,2017-10-31 00:00:00,1.0504,1.0504
0,2017-11-01 00:00:00,1.0486,1.0486
0,2017-11-02 00:00:00,1.0482,1.0482
0,2017-11-03 00:00:00,1.0491,1.0491
0,2017-11-06 00:00:00,1.047,1.047
0,2017-11-07 00:00:00,1.0518,1.0518
0,2017-11-08 00:00:00,1.0526,1.0526
0,2017-11-09 00:00:00,1.0555,1.0555
0,2017-11-10 00:00:00,1.0575,1.0575
0,2017-11-13 00:00:00,1.054,1.054
0,2017-11-14 00:00:00,1.0522,1.0522
0,2017-11-15 00:00:00,1.0542,1.0542
0,2017-11-16 00:00:00,1.0505,1.0505
0,2017-11-17 00:00:00,1.0535,1.0535
0,2017-11-20 00:00:00,1.0588,1.0588
0,2017-11-21 00:00:00,1.0536,1.0536
0,2017-11-22 00:00:00,1.053,1.053
0,2017-11-23 00:00:00,1.0547,1.0547
0,2017-11-24 00:00:00,1.0548,1.0548
0,2017-11-27 00:00:00,1.0551,1.0551
0,2017-11-28 00:00:00,1.0564,1.0564
0,2017-11-29 00:00:00,1.0582,1.0582
0,2017-11-30 00:00:00,1.0516,1.0516
0,2017-12-01 00:00:00,1.0458,1.0458
0,2017-12-04 00:00:00,1.0451,1.0451
0,2017-12-05 00:00:00,1.0458,1.0458
0,2017-12-06 00:00:00,1.0405,1.0405
0,2017-12-07 00:00:00,1.0326,1.0326
0,2017-12-08 00:00:00,1.0269,1.0269
0,2017-12-11 00:00:00,1.0285,1.0285
0,2017-12-12 00:00:00,1.0256,1.0256
0,2017-12-13 00:00:00,1.0266,1.0266
0,2017-12-14 00:00:00,1.0348,1.0348
0,2017-12-15 00:00:00,1.0334,1.0334
0,2017-12-18 00:00:00,1.0346,1.0346
0,2017-12-19 00:00:00,1.0397,1.0397
0,2017-12-20 00:00:00,1.0375,1.0375
0,2017-12-21 00:00:00,1.0355,1.0355
0,2017-12-22 00:00:00,1.0368,1.0368
0,2017-12-25 00:00:00,1.0406,1.0406
0,2017-12-26 00:00:00,1.0419,1.0419
0,2017-12-27 00:00:00,1.045,1.045
0,2017-12-28 00:00:00,1.0479,1.0479
0,2017-12-29 00:00:00,1.0461,1.0461
0,2018-01-02 00:00:00,1.0545,1.0545
